Index,Season,Game,Date,Time,RefTeam,RefATT Tier,OppTeam,OppDEF Tier,GoalsScored,GoalsConc,Home/Away,Result,Shots,OnTarget,Corners,Yellows,Reds,ATTRef,MIDRef,DEFRef,OVRRef,ATTOpp,MIDOpp,DEFOpp,OVROpp,Code,RefGS,OppGD,RefS,RefST,RefC,RefBP,OppBP,ATTDEF,MIDMID,DEFATT,OVROVR,Derby,RefGSF,OppGDF,RefSF,RefSTF,OppSTDF,RefCF,RefBPF,OppBPF,Home
20202021_335,20202021,34,02/05/2021,14:00:00,Napoli,A,Cagliari,D,1,1,Home,Draw,18,6,3,1,0,83,80,81,81,76,74,71,75,NapoliCagliari,1,1,18,6,3,10,30,12,6,5,6,0,3.818,2.7025,26.66,11.21783333,9.446,8.272833333,25,21.66666667,1
20202021_338,20202021,34,02/05/2021,19:45:00,Roma,B,Sampdoria,C,0,2,Away,Loss,10,5,8,3,0,80,77,76,79,77,73,72,74,RomaSampdoria,0,0,11.83,5.915,9.464,30,0,8,4,-1,5,0,1.345833333,1.057,14.57833333,7.358833333,8.409,6.759,38.33333333,19.16666667,0
20202021_338,20202021,34,02/05/2021,19:45:00,Sampdoria,B,Roma,B,2,0,Home,Win,12,9,8,0,0,77,73,72,74,80,77,76,79,SampdoriaRoma,2.892,2.67,17.352,13.014,11.568,0,30,1,-4,-8,-5,0,1.324166667,2.56,12.58633333,6.449166667,9.515,6.951833333,19.16666667,38.33333333,1
20202021_336,20202021,34,02/05/2021,14:00:00,Sassuolo,C,Atalanta,B,1,1,Home,Draw,12,7,4,6,1,77,76,71,75,83,79,76,79,SassuoloAtalanta,1.446,1.671,17.352,10.122,5.784,85,35,1,-3,-12,-4,0,2.543833333,1.365833333,20.06166667,9.036,4.123,9.231666667,21.66666667,17.5,1
20202021_337,20202021,34,02/05/2021,17:00:00,Udinese,D,Juventus,A,1,2,Home,Loss,7,2,2,3,0,74,74,72,74,85,82,84,84,UdineseJuventus,1.95,2.095,13.65,3.9,3.9,30,0,-10,-8,-13,-10,0,1.482,1.6285,15.70333333,7.119,6.221,5.229333333,15.83333333,18.33333333,1
20202021_339,20202021,34,03/05/2021,19:45:00,Parma,C,Torino,B,0,1,Away,Loss,8,1,2,3,0,76,74,73,74,77,75,76,76,ParmaTorino,0,0,11.568,1.446,2.892,30,0,0,-1,-4,-2,0,2.224333333,1.390166667,17.85033333,7.927333333,7.472,6.799333333,28.33333333,27.5,0
20202021_339,20202021,33,03/05/2021,19:45:00,Torino,B,Parma,C,1,0,Home,Win,13,5,5,0,0,77,75,76,76,76,74,73,74,TorinoParma,1.183,1.335,15.379,5.915,5.915,0,30,4,1,0,2,0,1.767333333,4.907333333,20.766,8.453333333,9.197,10.425,27.5,28.33333333,1
20202021_341,20202021,35,08/05/2021,14:00:00,Bologna,C,Udinese,C,1,1,Away,Draw,16,4,10,1,0,75,75,72,74,74,74,72,74,BolognaUdinese,1.183,1.671,18.928,4.732,11.83,10,10,3,1,-2,0,0,1.630666667,2.381833333,15.20666667,5.997666667,8.528,5.581666667,27.5,19.16666667,0
20202021_343,20202021,35,08/05/2021,19:45:00,Fiorentina,B,Lazio,A,2,0,Home,Win,9,5,5,4,0,77,73,76,75,82,81,78,80,FiorentinaLazio,3.9,2.67,17.55,9.75,9.75,40,105,-1,-8,-6,-5,0,2.2005,3.2775,12.47533333,5.9295,8.199,5.001,32.5,35,1
20202021_342,20202021,35,08/05/2021,17:00:00,Inter,A,Sampdoria,C,5,1,Home,Win,12,7,2,0,0,83,80,84,82,77,73,72,74,InterSampdoria,5.915,5,14.196,8.281,2.366,0,20,11,7,7,8,0,1.522166667,1.057,15.38833333,7.247,9.299,5.733166667,11.66666667,19.16666667,1
20202021_343,20202021,34,08/05/2021,19:45:00,Lazio,B,Fiorentina,B,0,2,Away,Loss,8,3,7,8,1,82,81,78,80,77,73,76,75,LazioFiorentina,0,0,11.568,4.338,10.122,105,40,6,8,1,5,0,3.952833333,2.965333333,20.03166667,9.2945,7.657,5.109,35,32.5,0
20202021_340,20202021,35,08/05/2021,14:00:00,Napoli,A,Spezia,D,4,1,Away,Win,13,7,2,2,0,83,80,81,81,69,69,67,68,NapoliSpezia,4,4,13,7,2,20,30,16,11,12,13,0,3.318,3.400833333,24.99333333,10.3845,9.923,8.106166667,26.66666667,18.33333333,0
20202021_342,20202021,35,08/05/2021,17:00:00,Sampdoria,B,Inter,A,1,5,Away,Loss,13,4,8,2,0,77,73,72,74,83,80,84,82,SampdoriaInter,1.95,1.335,25.35,7.8,15.6,20,0,-7,-7,-11,-8,0,1.565166667,0.794333333,13.79133333,7.413166667,3.426,8.638833333,19.16666667,11.66666667,0
20202021_340,20202021,35,08/05/2021,14:00:00,Spezia,D,Napoli,A,1,4,Home,Loss,6,3,1,3,0,69,69,67,68,83,80,81,81,SpeziaNapoli,1.95,2.095,11.7,5.85,1.95,30,20,-12,-11,-16,-13,0,1.544333333,1.2235,9.9275,4.087833333,6.620,5.086166667,18.33333333,26.66666667,1
20202021_341,20202021,35,08/05/2021,14:00:00,Udinese,D,Bologna,C,1,1,Home,Draw,9,5,5,1,0,74,74,72,74,75,75,72,74,UdineseBologna,1.183,2.095,10.647,5.915,5.915,10,10,2,-1,-3,0,0,1.807,2.461666667,13.42833333,5.819,8.139,3.929333333,19.16666667,27.5,1
20202021_346,20202021,35,09/05/2021,14:00:00,Atalanta,A,Parma,C,5,2,Away,Win,18,13,3,1,0,83,79,76,79,76,74,73,74,AtalantaParma,5.915,5,21.294,15.379,3.549,10,10,10,5,0,5,0,3.033,4.4315,23.70666667,11.02283333,9.262,7.381666667,20,25,0
20202021_345,20202021,35,09/05/2021,14:00:00,Benevento,D,Cagliari,D,1,3,Home,Loss,7,7,4,2,0,69,71,71,70,76,74,71,75,BeneventoCagliari,1,2.095,7,7,4,20,20,-2,-3,-5,-5,0,2.245666667,2.170833333,18.30433333,7.1285,8.351,6.835333333,16.66666667,23.33333333,1
20202021_345,20202021,35,09/05/2021,14:00:00,Cagliari,C,Benevento,D,3,1,Away,Win,7,4,5,2,0,76,74,71,75,69,71,71,70,CagliariBenevento,3,5.013,7,4,5,20,20,5,3,2,5,0,2.033833333,4.376333333,18.9655,7.92,10.867,3.457833333,23.33333333,16.66666667,0
20202021_348,20202021,35,09/05/2021,17:00:00,Crotone,D,Roma,B,0,5,Away,Loss,7,2,4,0,0,68,68,67,68,80,77,76,79,CrotoneRoma,0,0,10.122,2.892,5.784,0,20,-8,-9,-13,-11,0,2.294166667,2.671666667,11.3735,4.991,10.685,6.282666667,15,35,0
20202021_344,20202021,35,09/05/2021,11:30:00,Genoa,D,Sassuolo,D,1,2,Home,Loss,13,5,8,2,0,72,72,74,74,77,76,71,75,GenoaSassuolo,1,2.095,13,5,8,20,0,1,-4,-3,-1,0,2.532666667,0.889166667,15.828,6.865333333,7.248,6.014,23.33333333,29.16666667,1
20202021_349,20202021,35,09/05/2021,19:45:00,Juventus,A,Milan,A,0,3,Home,Loss,16,4,8,2,0,85,82,84,84,83,77,79,79,JuventusMilan,0,0,31.2,7.8,15.6,20,20,6,5,1,5,1,2.599833333,2.074666667,19.3455,7.679,8.360,7.354,15,17.5,1
20202021_349,20202021,35,09/05/2021,19:45:00,Milan,A,Juventus,A,3,0,Away,Win,11,6,2,2,0,83,77,79,79,85,82,84,84,MilanJuventus,5.85,3,21.45,11.7,3.9,20,20,-1,-5,-6,-5,1,1.770666667,1.532666667,20.4755,8.521,5.362,7.207333333,17.5,15,0
20202021_346,20202021,35,09/05/2021,14:00:00,Parma,C,Atalanta,B,2,5,Home,Loss,5,2,1,1,0,76,74,73,74,83,79,76,79,ParmaAtalanta,2.892,3.342,7.23,2.892,1.446,10,10,0,-5,-10,-5,0,1.983333333,1.644333333,16.88633333,5.999333333,5.794,7.040333333,25,20,1
20202021_348,20202021,35,09/05/2021,17:00:00,Roma,B,Crotone,D,5,0,Home,Win,20,13,8,2,0,80,77,76,79,68,68,67,68,RomaCrotone,5,6.675,20,13,8,20,0,13,9,8,11,0,1.345833333,3.803833333,14.275,6.719666667,10.615,6.386333333,35,15,1
20202021_344,20202021,35,09/05/2021,11:30:00,Sassuolo,C,Genoa,B,2,1,Away,Win,13,7,2,0,0,77,76,71,75,72,72,74,74,SassuoloGenoa,2.892,3.342,18.798,10.122,2.892,0,20,3,4,-1,1,0,2.302833333,2.644166667,20.06166667,9.277,7.552,9.472666667,29.16666667,23.33333333,0
20202021_347,20202021,34,09/05/2021,14:00:00,Torino,B,Verona,C,1,1,Away,Draw,6,4,3,3,0,77,75,76,76,74,75,73,74,TorinoVerona,1.183,1.335,7.098,4.732,3.549,30,30,4,0,2,2,0,1.9645,1.850833333,21.55466667,9.242,5.817,10.03066667,25.83333333,28.33333333,0
20202021_347,20202021,35,09/05/2021,14:00:00,Verona,C,Torino,B,1,1,Home,Draw,19,7,9,3,0,74,75,73,74,77,75,76,76,VeronaTorino,1.446,1.671,27.474,10.122,13.014,30,30,-2,0,-4,-2,0,0.938166667,1.167666667,14.06666667,5.747666667,6.638,8.476833333,28.33333333,25.83333333,1
20202021_350,20202021,36,11/05/2021,19:45:00,Napoli,A,Udinese,C,5,1,Home,Win,21,12,8,0,0,83,80,81,81,74,74,72,74,NapoliUdinese,5.915,5,24.843,14.196,9.464,0,10,11,6,7,7,0,3.659666667,2.160333333,22.285,9.926166667,7.808,6.4895,26.66666667,17.5,1
20202021_350,20202021,36,11/05/2021,19:45:00,Udinese,D,Napoli,A,1,5,Away,Loss,5,2,3,1,0,74,74,72,74,83,80,81,81,UdineseNapoli,1.95,2.095,9.75,3.9,5.85,10,0,-7,-6,-11,-7,0,1.522166667,1.239333333,13.27483333,5.840833333,7.168,4.674166667,17.5,26.66666667,0
20202021_352,20202021,36,12/05/2021,19:45:00,Atalanta,A,Benevento,D,2,0,Home,Win,14,4,7,2,0,83,79,76,79,69,71,71,70,AtalantaBenevento,2,2,14,4,7,20,75,12,8,7,9,0,3.427333333,4.654833333,22.918,11.41716667,10.031,7.1845,21.66666667,16.66666667,1
20202021_352,20202021,36,12/05/2021,19:45:00,Benevento,D,Atalanta,B,0,2,Away,Loss,3,1,5,5,1,69,71,71,70,83,79,76,79,BeneventoAtalanta,0,0,4.338,1.446,7.23,75,20,-7,-8,-12,-9,0,2.018,1.503,18.68233333,7.5065,4.955,6.9105,16.66666667,21.66666667,0
20202021_353,20202021,36,12/05/2021,19:45:00,Bologna,C,Genoa,B,0,2,Home,Loss,17,8,12,1,0,75,75,72,74,72,72,74,74,BolognaGenoa,0,0,24.582,11.568,17.352,10,30,1,3,0,0,0,1.827833333,2.978666667,14.46133333,5.811333333,8.834,6.253333333,22.5,23.33333333,1
20202021_351,20202021,36,12/05/2021,17:30:00,Cagliari,C,Fiorentina,B,0,0,Home,Draw,7,1,3,1,0,76,74,71,75,77,73,76,75,CagliariFiorentina,0,0,10.122,1.446,4.338,10,20,0,1,-6,0,0,2.533833333,2.616166667,17.17466667,7.798,7.626,3.108166667,25,33.33333333,1
20202021_351,20202021,36,12/05/2021,17:30:00,Fiorentina,B,Cagliari,D,0,0,Away,Draw,2,0,1,2,0,77,73,76,75,76,74,71,75,FiorentinaCagliari,0,0,2,0,1,20,10,6,-1,0,0,0,2.6095,1.963,12.74933333,6.8315,9.403,6.144,33.33333333,25,0
20202021_353,20202021,36,12/05/2021,19:45:00,Genoa,D,Bologna,C,2,0,Away,Win,12,9,4,3,0,72,72,74,74,75,75,72,74,GenoaBologna,2.366,4.19,14.196,10.647,4.732,30,10,0,-3,-1,0,0,2.458333333,2.644166667,16.06666667,7.216666667,9.052,6.383333333,23.33333333,22.5,0
20202021_354,20202021,36,12/05/2021,19:45:00,Inter,A,Roma,B,3,1,Home,Win,13,5,5,0,0,83,80,84,82,80,77,76,79,InterRoma,4.338,3,18.798,7.23,7.23,0,40,7,3,4,3,0,2.174666667,2.114666667,16.421,7.793833333,9.712,5.960833333,8.333333333,33.33333333,1
20202021_357,20202021,36,12/05/2021,19:45:00,Juventus,A,Sassuolo,D,3,1,Away,Win,14,8,5,2,0,85,82,84,84,77,76,71,75,JuventusSassuolo,3,3,14,8,5,20,10,14,6,7,9,0,1.949833333,0.905,20.6455,8.004,8.161,9.304,16.66666667,24.16666667,0
20202021_355,20202021,35,12/05/2021,19:45:00,Lazio,B,Parma,C,1,0,Home,Win,14,6,7,1,0,82,81,78,80,76,74,73,74,LazioParma,1.183,1.335,16.562,7.098,8.281,10,30,9,7,2,6,0,3.6195,4.5665,20.12633333,9.184166667,10.032,6.296,39.16666667,25,1
20202021_358,20202021,36,12/05/2021,19:45:00,Milan,A,Torino,B,7,0,Away,Win,14,11,3,1,0,83,77,79,79,77,75,76,76,MilanTorino,10.122,7,20.244,15.906,4.338,10,20,7,2,2,3,0,2.5485,1.112833333,21.29016667,9.485166667,7.088,6.8715,17.5,25.83333333,0
20202021_355,20202021,36,12/05/2021,19:45:00,Parma,C,Lazio,A,0,1,Away,Loss,11,5,2,3,0,76,74,73,74,82,81,78,80,ParmaLazio,0,0,21.45,9.75,3.9,30,10,-2,-7,-9,-6,0,2.132,3.373333333,15.59133333,5.314666667,8.264,6.781333333,25,39.16666667,0
20202021_354,20202021,36,12/05/2021,19:45:00,Roma,B,Inter,A,1,3,Away,Loss,17,6,8,4,0,80,77,76,79,83,80,84,82,RomaInter,1.95,1.335,33.15,11.7,15.6,40,0,-4,-3,-7,-3,0,1.845833333,0.738333333,15.60833333,7.386333333,2.924,7.053,33.33333333,8.333333333,0
20202021_356,20202021,36,12/05/2021,19:45:00,Sampdoria,B,Spezia,D,2,2,Home,Draw,14,6,5,2,0,77,73,72,74,69,69,67,68,SampdoriaSpezia,2,2.67,14,6,5,20,20,10,4,3,6,0,1.565166667,3.6225,16.39133333,7.413166667,9.977,9.613833333,10,18.33333333,1
20202021_357,20202021,36,12/05/2021,19:45:00,Sassuolo,C,Juventus,A,1,3,Home,Loss,17,3,3,1,0,77,76,71,75,85,82,84,84,SassuoloJuventus,1.95,1.671,33.15,5.85,5.85,10,20,-7,-6,-14,-9,0,2.459833333,1.866,18.64466667,9.339,5.528,7.354666667,24.16666667,16.66666667,1
20202021_356,20202021,36,12/05/2021,19:45:00,Spezia,D,Sampdoria,C,2,2,Away,Draw,12,7,5,2,0,69,69,67,68,77,73,72,74,SpeziaSampdoria,2.366,4.19,14.196,8.281,5.915,20,20,-3,-4,-10,-6,0,1.544333333,1.723666667,9.6025,4.087833333,9.632,4.111166667,18.33333333,10,0
20202021_358,20202021,35,12/05/2021,19:45:00,Torino,B,Milan,A,0,7,Home,Loss,14,1,2,2,0,77,75,76,76,83,77,79,79,TorinoMilan,0,0,27.3,1.95,3.9,20,10,-2,-2,-7,-3,0,1.511666667,1.852166667,19.48766667,7.755666667,8.137,8.997166667,25.83333333,17.5,1
20202021_359,20202021,36,13/05/2021,19:45:00,Crotone,D,Verona,C,2,1,Home,Win,9,4,0,3,0,68,68,67,68,74,75,73,74,CrotoneVerona,2.366,4.19,10.647,4.732,0,30,10,-5,-7,-7,-6,0,1.319166667,2.073333333,10.4605,4.173,5.593,5.296666667,8.333333333,28.33333333,1
20202021_359,20202021,36,13/05/2021,19:45:00,Verona,C,Crotone,D,1,2,Away,Loss,11,2,9,1,0,74,75,73,74,68,68,67,68,VeronaCrotone,1,1.671,11,2,9,10,30,7,7,5,6,0,0.845833333,4.249666667,17.14566667,6.601333333,11.674,9.8125,28.33333333,8.333333333,0
20202021_360,20202021,37,15/05/2021,14:00:00,Atalanta,A,Genoa,B,4,3,Away,Win,14,7,4,2,0,83,79,76,79,72,72,74,74,AtalantaGenoa,5.784,4,20.244,10.122,5.784,20,10,9,7,4,5,0,3.037666667,2.478666667,21.87733333,9.914833333,8.728,6.905166667,23.33333333,23.33333333,0
20202021_360,20202021,37,15/05/2021,14:00:00,Genoa,D,Atalanta,B,3,4,Home,Loss,10,7,2,1,0,72,72,74,74,83,79,76,79,GenoaAtalanta,4.338,6.285,14.46,10.122,2.892,10,20,-4,-7,-9,-5,0,2.527666667,1.058,14.85766667,8.016166667,4.859,5.222,23.33333333,23.33333333,1
20202021_362,20202021,37,15/05/2021,17:00:00,Inter,A,Juventus,A,2,3,Away,Loss,7,3,3,5,1,83,80,84,82,85,82,84,84,InterJuventus,3.9,2,13.65,5.85,5.85,75,75,-1,-2,-1,-2,1,2.731,1.795333333,17.054,7.6655,5.316,6.3325,6.666666667,15,0
20202021_362,20202021,37,15/05/2021,17:00:00,Juventus,A,Inter,A,3,2,Home,Win,13,7,4,5,1,85,82,84,84,83,80,84,82,JuventusInter,5.85,3,25.35,13.65,7.8,75,75,1,2,1,2,1,1.726833333,0.960833333,17.43583333,5.963333333,3.702,8.209333333,15,6.666666667,1
20202021_363,20202021,36,15/05/2021,19:45:00,Lazio,B,Roma,B,0,2,Away,Loss,10,5,4,2,1,82,81,78,80,80,77,76,79,LazioRoma,0,0,14.46,7.23,5.784,45,20,6,4,-2,1,1,3.6195,2.614666667,20.12633333,9.381333333,9.153,6.8875,37.5,35,0
20202021_363,20202021,37,15/05/2021,19:45:00,Roma,B,Lazio,A,2,0,Home,Win,13,2,4,2,0,80,77,76,79,82,81,78,80,RomaLazio,3.9,2.67,25.35,3.9,7.8,20,45,2,-4,-6,-1,1,1.973666667,3.373333333,18.373,7.956166667,9.378,8.864333333,35,37.5,1
20202021_361,20202021,37,15/05/2021,14:00:00,Spezia,D,Torino,B,4,1,Home,Win,14,11,3,3,0,69,69,67,68,77,75,76,76,SpeziaTorino,5.784,8.38,20.244,15.906,4.338,30,50,-7,-6,-10,-8,0,1.438666667,2.2795,10.4685,4.301333333,7.175,4.597,20,24.16666667,1
20202021_361,20202021,36,15/05/2021,14:00:00,Torino,B,Spezia,D,1,4,Away,Loss,6,3,6,5,0,77,75,76,76,69,69,67,68,TorinoSpezia,1,1.335,6,3,6,50,30,10,6,7,8,0,1.3145,3.369166667,22.26316667,7.686333333,9.217,8.8585,24.16666667,20,0
20202021_365,20202021,37,16/05/2021,14:00:00,Benevento,D,Crotone,D,1,1,Home,Draw,19,11,8,2,0,69,71,71,70,68,68,67,68,BeneventoCrotone,1,2.095,19,11,8,20,45,2,3,3,2,0,2.018,3.480666667,17.90533333,6.914166667,9.787,7.6155,24.16666667,11.66666667,1
20202021_368,20202021,37,16/05/2021,19:45:00,Cagliari,C,Milan,A,0,0,Away,Draw,6,2,7,2,0,76,74,71,75,83,77,79,79,CagliariMilan,0,0,11.7,3.9,13.65,20,20,-3,-3,-12,-4,0,2.533833333,1.573666667,16.26166667,7.389,6.967,3.831166667,25,8.333333333,0
20202021_365,20202021,37,16/05/2021,14:00:00,Crotone,D,Benevento,D,1,1,Away,Draw,6,2,4,2,1,68,68,67,68,69,71,71,70,CrotoneBenevento,1,2.095,6,2,4,45,20,-3,-3,-2,-2,0,1.380166667,4.709666667,10.735,3.961666667,9.584,4.63,11.66666667,24.16666667,0
20202021_364,20202021,37,16/05/2021,11:30:00,Fiorentina,B,Napoli,A,0,2,Home,Loss,7,3,3,5,1,77,73,76,75,83,80,81,81,FiorentinaNapoli,0,0,13.65,5.85,5.85,75,10,-4,-7,-7,-6,0,2.1275,1.5885,11.15466667,6.3495,6.754,6.310666667,31.66666667,21.66666667,1
20202021_368,20202021,37,16/05/2021,19:45:00,Milan,A,Cagliari,D,0,0,Home,Draw,20,4,9,2,0,83,77,79,79,76,74,71,75,MilanCagliari,0,0,20,4,9,20,20,12,3,3,4,0,3.644,1.796333333,22.49533333,10.756,8.069,7.003,8.333333333,25,1
20202021_364,20202021,37,16/05/2021,11:30:00,Napoli,A,Fiorentina,B,2,0,Away,Win,18,8,6,1,0,83,80,81,81,77,73,76,75,NapoliFiorentina,2.892,2,26.028,11.568,8.676,10,75,7,7,4,6,0,4.251166667,2.116166667,22.48216667,10.51766667,6.404,6.686666667,21.66666667,31.66666667,0
20202021_367,20202021,37,16/05/2021,17:00:00,Parma,C,Sassuolo,D,1,3,Home,Loss,16,8,2,1,0,76,74,73,74,77,76,71,75,ParmaSassuolo,1,1.671,16,8,2,10,0,5,-2,-4,-1,0,1.807,1.405,14.29133333,5.314666667,7.748,5.156333333,23.33333333,22.5,1
20202021_366,20202021,37,16/05/2021,14:00:00,Sampdoria,B,Udinese,C,1,0,Away,Win,15,6,3,1,0,77,73,72,74,74,74,72,74,SampdoriaUdinese,1.183,1.335,17.745,7.098,3.549,10,30,5,-1,-2,0,0,1.8985,2.771166667,15.14966667,6.788166667,9.363,7.847166667,13.33333333,19.16666667,0
20202021_367,20202021,37,16/05/2021,17:00:00,Sassuolo,C,Parma,C,3,1,Away,Win,15,12,12,0,0,77,76,71,75,76,74,73,74,SassuoloParma,3.549,5.013,17.745,14.196,14.196,0,10,4,2,-5,1,0,2.618166667,4.289,21.83633333,9.647333333,10.200,6.996333333,22.5,23.33333333,0
20202021_366,20202021,37,16/05/2021,14:00:00,Udinese,D,Sampdoria,C,0,1,Home,Loss,9,2,6,3,0,74,74,72,74,77,73,72,74,UdineseSampdoria,0,0,10.647,2.366,7.098,30,10,2,1,-5,0,0,1.847166667,2.088666667,12.00783333,5.285833333,10.576,4.444166667,19.16666667,13.33333333,1
20202021_369,20202021,37,17/05/2021,19:45:00,Bologna,C,Verona,C,2,2,Away,Draw,13,5,4,3,0,75,75,72,74,74,75,73,74,BolognaVerona,2.366,3.342,15.379,5.915,4.732,30,30,2,0,-2,0,0,1.827833333,2.549166667,15.90733333,6.534333333,5.877,7.699333333,20.83333333,30,0
20202021_369,20202021,37,17/05/2021,19:45:00,Verona,C,Bologna,C,2,2,Home,Draw,11,5,4,3,0,74,75,73,74,75,75,72,74,VeronaBologna,2.366,3.342,13.013,5.915,4.732,30,30,2,0,-2,0,0,1.0125,3.12,17.679,6.609666667,10.637,9.6875,30,20.83333333,1
20202021_370,20202021,37,18/05/2021,19:30:00,Lazio,B,Torino,B,0,0,Home,Draw,21,11,4,4,0,82,81,78,80,77,75,76,76,LazioTorino,0,0,30.366,15.906,5.784,40,0,6,6,1,4,0,2.786166667,3.453666667,20.53633333,9.253,10.126,7.018166667,41.66666667,29.16666667,1
20202021_370,20202021,37,18/05/2021,19:30:00,Torino,B,Lazio,A,0,0,Away,Draw,6,4,0,0,0,77,75,76,76,82,81,78,80,TorinoLazio,0,0,11.7,7.8,0,0,40,-1,-6,-6,-4,0,0.758166667,2.770833333,17.72016667,5.535333333,7.029,7.2075,29.16666667,41.66666667,0
20202021_371,20202021,38,22/05/2021,19:45:00,Cagliari,C,Genoa,B,0,1,Home,Loss,16,7,8,1,0,76,74,71,75,72,72,74,74,CagliariGenoa,0,0,23.136,10.122,11.568,10,65,2,2,-1,1,0,1.745166667,2.812,13.67683333,6.2645,9.062,6.106166667,21.66666667,23.33333333,1
20202021_372,20202021,38,22/05/2021,19:45:00,Crotone,D,Fiorentina,B,0,0,Home,Draw,12,4,6,2,0,68,68,67,68,77,73,76,75,CrotoneFiorentina,0,0,17.352,5.784,8.676,20,20,-8,-5,-10,-7,0,1.349666667,1.614,10.35483333,3.7035,6.067,4.310833333,19.16666667,35.83333333,1
20202021_372,20202021,38,22/05/2021,19:45:00,Fiorentina,B,Crotone,D,0,0,Away,Draw,11,3,5,2,0,77,73,76,75,68,68,67,68,FiorentinaCrotone,0,0,11,3,5,20,20,10,5,8,7,0,1.960833333,3.1315,12.263,6.3245,11.184,6.619,35.83333333,19.16666667,0
20202021_371,20202021,38,22/05/2021,19:45:00,Genoa,D,Cagliari,D,1,0,Away,Win,11,5,4,4,1,72,72,74,74,76,74,71,75,GenoaCagliari,1,2.095,11,5,4,65,10,1,-2,-2,-1,0,2.925666667,0.960833333,13.69266667,7.753166667,7.065,4.404,23.33333333,21.66666667,0
20202021_373,20202021,38,22/05/2021,19:45:00,Parma,C,Sampdoria,C,0,3,Away,Loss,11,1,4,1,0,76,74,73,74,77,73,72,74,ParmaSampdoria,0,0,13.013,1.183,4.732,10,10,4,1,-4,0,0,1.473666667,1.810166667,15.12466667,5.648,9.046,4.823,21.66666667,10,0
20202021_373,20202021,38,22/05/2021,19:45:00,Sampdoria,B,Parma,C,3,0,Home,Win,12,4,2,1,0,77,73,72,74,76,74,73,74,SampdoriaParma,3.549,4.005,14.196,4.732,2.366,10,10,4,-1,-4,0,0,1.504166667,4.0105,15.74116667,6.985333333,11.035,7.452833333,10,21.66666667,1
20202021_375,20202021,38,23/05/2021,19:45:00,Atalanta,A,Milan,A,0,2,Home,Loss,11,1,3,3,1,83,79,76,79,83,77,79,79,AtalantaMilan,0,0,21.45,1.95,5.85,55,30,4,2,-7,0,0,3.676666667,1.2245,21.35133333,10.95183333,5.429,6.894166667,21.66666667,11.66666667,1
20202021_380,20202021,38,23/05/2021,19:45:00,Benevento,D,Torino,B,1,1,Away,Draw,9,3,3,2,0,69,71,71,70,77,75,76,76,BeneventoTorino,1.446,2.095,13.014,4.338,4.338,20,0,-7,-4,-6,-6,0,1.209666667,3.175166667,15.872,6.1475,12.016,7.648833333,22.5,25.83333333,0
20202021_376,20202021,38,23/05/2021,19:45:00,Bologna,C,Juventus,A,1,4,Home,Loss,18,5,3,1,0,75,75,72,74,85,82,84,84,BolognaJuventus,1.95,1.671,35.1,9.75,5.85,10,20,-9,-7,-13,-10,0,1.5555,1.962,16.80383333,6.3535,5.483,7.821333333,24.16666667,24.16666667,1
20202021_374,20202021,38,23/05/2021,14:00:00,Inter,A,Udinese,C,5,1,Home,Win,14,9,3,1,0,83,80,84,82,74,74,72,74,InterUdinese,5.915,5,16.562,10.647,3.549,10,0,11,6,10,8,0,3.056,2.6445,16.079,7.0155,9.651,6.3325,15.83333333,16.66666667,1
20202021_376,20202021,38,23/05/2021,19:45:00,Juventus,A,Bologna,C,4,1,Away,Win,19,11,0,2,0,85,82,84,84,75,75,72,74,JuventusBologna,4.732,4,22.477,13.013,0,20,10,13,7,9,10,0,2.701833333,3.327833333,18.76883333,7.515333333,10.283,7.581333333,24.16666667,24.16666667,0
20202021_378,20202021,38,23/05/2021,19:45:00,Lazio,B,Sassuolo,D,0,2,Away,Loss,9,2,3,1,0,82,81,78,80,77,76,71,75,LazioSassuolo,0,0,9,2,3,10,45,11,5,1,5,0,2.136166667,1.461,21.04733333,10.604,8.641,7.007166667,41.66666667,17.5,0
20202021_375,20202021,38,23/05/2021,19:45:00,Milan,A,Atalanta,B,2,0,Away,Win,7,3,0,3,0,83,77,79,79,83,79,76,79,MilanAtalanta,2.892,2,10.122,4.338,0,30,55,7,-2,-4,0,0,3.162,2.1055,21.49066667,10.21766667,6.803,7.298,11.66666667,21.66666667,0
20202021_377,20202021,38,23/05/2021,19:45:00,Napoli,A,Verona,C,1,1,Home,Draw,16,3,5,3,0,83,80,81,81,74,75,73,74,NapoliVerona,1.183,1,18.928,3.549,5.915,30,40,10,5,7,7,0,4.408166667,2.438666667,22.92016667,11.47066667,6.157,7.157666667,15,30,1
20202021_379,20202021,38,23/05/2021,19:45:00,Roma,B,Spezia,D,2,2,Away,Draw,14,10,2,1,0,80,77,76,79,69,69,67,68,RomaSpezia,2,2.67,14,10,2,10,0,13,8,7,11,0,2.382666667,2.477666667,20.429,7.642166667,7.935,9.441333333,30.83333333,23.33333333,0
20202021_378,20202021,38,23/05/2021,19:45:00,Sassuolo,C,Lazio,A,2,0,Home,Win,10,5,3,2,1,77,76,71,75,82,81,78,80,SassuoloLazio,3.9,3.342,19.5,9.75,5.85,45,10,-1,-5,-11,-5,0,2.486666667,1.9375,22.14283333,10.56733333,6.586,8.639333333,17.5,41.66666667,1
